,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
label_1,label_1,label_1,205,-0.593531067052715,-1.94639750384455,1.08557315000984e-09,1.08557315000984e-09,NA,1742,tags=27%, list=13%, signal=24%,215819/22349/329416/72157/19279/15980/54128/217732/170748/13518/72993/70827/20216/53624/15378/68180/59010/30942/110784/18392/24060/320878/67204/114332/18805/12362/50798/54342/106522/217316/106347/66222/381802/19092/108079/105387/13487/212070/209378/74596/76453/18585/74556/22240/26357/67569/66261/72040/14917/625286/224762/12557/72088/72082/12346/69864
