,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
label_1,label_1,label_1,205,-0.285872315073446,-1.0058788042075,0.394308943089431,0.394308943089431,NA,2616,tags=23%, list=19%, signal=19%,54342/14917/23834/80915/18263/226407/210808/71576/72993/319159/106347/14536/17765/20947/66261/240613/72088/70025/232288/76453/193022/72157/70827/75565/18805/12362/97165/13518/13487/320586/66641/66441/12808/71375/192197/19092/18783/319587/50798/66405/217732/30942/24060/18392/22240/20216/625286/69864
