ENTREZID	SYMBOL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	newPadj
15408	Hoxb13	2104.57152187078	-7.43528768633882	0.382363471313714	-19.4456014869644	3.17529214254385e-84	4.25616158786578e-80	5.65233754294231e-80
21386	Tbx3	418.275309813432	7.79822342943246	0.530960996838604	14.6869986229947	7.80971064673692e-49	5.23406807544308e-45	1.39012849511917e-44
11829	Aqp4	3086.00209903259	-6.01250842353118	0.413305065495205	-14.5473862419935	6.06774957781748e-48	2.71107051136885e-44	1.07999874735573e-43
15398	Hoxa13	549.245597815815	-5.91770158367634	0.437771583439816	-13.5177837199428	1.228204521484e-41	4.11571335149287e-38	2.18595840733722e-37
54613	St3gal6	1458.04512888804	-4.78888617098254	0.36206122097014	-13.2267304356726	6.15052211813974e-40	1.6488319694309e-36	1.09460842136533e-35
15414	Hoxb6	544.145440621471	5.20618370092504	0.394882485934743	13.1841342332549	1.0829002238975e-39	2.41919910018701e-36	1.92712923844799e-35
13487	Slc26a3	5877.05252235001	-4.0745820648513	0.330882168917998	-12.3142993113693	7.58712599034024e-35	1.45282623963601e-31	1.35012906998105e-30
66725	Lrrk2	239.059588118476	-5.90480844339298	0.482625069170724	-12.2347735759748	2.02669211662206e-34	3.39572264140026e-31	3.60629595231729e-30
72303	Cyp2c65	1641.07142967692	5.40039626898763	0.443263812113443	12.1832554821902	3.81734439414978e-34	5.6852982510204e-31	6.7922008805107e-30
192113	Atp12a	12292.0129836319	-3.95177790399906	0.337626958330171	-11.7045686266988	1.20771859808392e-31	1.61882600887169e-28	2.14877292971092e-27
15415	Hoxb7	211.512974643185	5.88860749232884	0.507910507264248	11.5937894729656	4.43086021438936e-31	5.39920457397045e-28	7.88294340742011e-27
15410	Hoxb3	185.903776476533	4.27750670838581	0.376756019883231	11.3535192077662	7.12366022569756e-30	7.95712847210418e-27	1.2672991541516e-25
368204	Khdc1a	2701.60177331672	-4.56551508273282	0.414359186657976	-11.0182547647998	3.12050487474148e-28	3.21748056469499e-25	5.55106612167762e-24
21420	Tfap2c	83.6277697521398	7.84221472685731	0.721610243620274	10.8676599261028	1.64362441809395e-27	1.57365297858081e-24	2.92367911490552e-23
15416	Hoxb8	247.94158154223	6.74811011918022	0.624434288944369	10.8067577944641	3.19772880749077e-27	2.85749046237376e-24	5.68780022988384e-23
15405	Hoxa9	212.053781790486	-6.93279077726339	0.652733107448017	-10.6211722649835	2.37558892818242e-26	1.99014962458482e-23	4.22522246766525e-22
14199	Fhl1	8013.20553824014	-4.09792401887838	0.39655936645016	-10.3336962018105	4.96112482292633e-25	3.91170100744144e-22	8.82336049757448e-21
107587	Osr2	326.132176100254	8.09443207282703	0.793198333104308	10.2048021724254	1.88705314891711e-24	1.40522557822694e-21	3.35593532003419e-20
245282	Apol10a	380.072170858924	5.24092954840455	0.54689756695002	9.5830185854228	9.42492627154526e-22	6.64903746019962e-19	1.67603463886889e-17
791364	Hottip	162.019467514132	-6.30774356156241	0.668384328783157	-9.43730020278321	3.82507866306824e-21	2.56356771998834e-18	6.80175487866795e-17
13874	Ereg	399.403295002318	7.64702895212259	0.822950208255863	9.29221339931305	1.51112587110956e-20	9.64530056016787e-18	2.68693291141991e-16
22710	Zfp52	170.207138366642	-3.95662867220211	0.428676964759535	-9.22986070506859	2.70984070743674e-20	1.65103203829464e-17	4.81809677782252e-16
93961	B3galt5	6908.98299366773	-4.59351120461214	0.50204663043704	-9.14957082893557	5.71601761861965e-20	3.33119565912947e-17	1.01625077241439e-15
433247	Cyp2c68	527.30224771054	-5.58906775318626	0.611334067071025	-9.14241174218241	6.10748066700458e-20	3.41102795252206e-17	1.08578791298007e-15
15417	Hoxb9	1187.32734675566	1.85291996012543	0.213515892737483	8.6781360224252	4.02307716468717e-18	2.15701305261867e-15	7.15182427566438e-14
76507	Aoc1	1102.69838997588	-2.24028572732056	0.260112783168213	-8.61274751680226	7.13300738391899e-18	3.67733965284808e-15	1.26796339256544e-13
12614	Celsr1	941.869952419318	-1.62602326035325	0.191906052282417	-8.4730170883841	2.39117488844396e-17	1.18708548906307e-14	4.25031336420914e-13
20448	St6galnac4	412.140072256235	-5.92918665718089	0.701764432843843	-8.4489700242478	2.93883907954393e-17	1.4068642507931e-14	5.22349257998139e-13
21941	Tnfrsf8	186.159439886626	-5.13448368337857	0.612739471767126	-8.3795543129788	5.31284953337188e-17	2.45563569466609e-14	9.44252747566184e-13
21818	Tgm3	2317.93818188723	-4.23875108724614	0.525134197955146	-8.07174833357204	6.92986018756251e-16	3.09626153180293e-13	1.23157475253361e-11
15397	Hoxa11os	155.963001235511	-8.51528268330616	1.08375314910234	-7.85721609239087	3.92764930829957e-15	1.69826488156282e-12	6.97982558577917e-11
15404	Hoxa7	107.033968399584	-4.20532769951079	0.53819196697794	-7.81380614639156	5.54864121563155e-15	2.32418708919767e-12	9.85993544017726e-11
22351	Vill	816.420291566474	-2.86503205101925	0.369633774029192	-7.75100180859823	9.11703881989708e-15	3.70317540430001e-12	1.62000662790751e-10
78789	Vsig1	219.525618202769	-5.2123927618089	0.678004271010912	-7.6878464999006	1.49632177212556e-14	5.89902853928559e-12	2.65866452471269e-10
55961	Slc13a1	145.475702587144	5.7911378773197	0.754725575388847	7.67317031006405	1.67796456660541e-14	6.31813787858925e-12	2.98123964548784e-10
19053	Ppp2cb	3292.90546325794	-1.16847123845993	0.15230867953418	-7.67173113202459	1.69690363793803e-14	6.31813787858925e-12	3.0147190031607e-10
