,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
Kosinski_CryptBottom.signature,Kosinski_CryptBottom.signature,Kosinski_CryptBottom.signature,231,0.236035673444221,0.85226582825813,0.835740072202166,0.835740072202166,0.439863195895877,3988,tags=42%, list=30%, signal=30%,232441/71069/22051/19672/209027/434437/71371/71876/27528/66953/67547/195727/14268/17865/116847/12571/18974/24063/12545/225288/231470/52696/66143/50770/118451/76843/56505/12807/105148/98956/50905/269261/245474/11668/24000/12567/20135/56412/52530/272551/242377/67134/58805/68612/12649/623474/20446/14793/18005/14694/101240/17771/22171/108961/22059/30877/67832/21771/66489/14360/71093/75597/70572/72535/12069/98402/98386/71986/12615/27998/12759/67619/238673/268697/64074/17215/27176/17869/12070/16785/14235/66089/75746/72119/56150/20496/13846/18798/17279/212728/243371/100503670/69740/404710/21877/12532
Kosinski_CryptTop.signature,Kosinski_CryptTop.signature,Kosinski_CryptTop.signature,339,-0.524447651785044,-2.02493080935291,1e-10,2e-10,1.05263157894737e-10,2528,tags=42%, list=19%, signal=35%,15378/231946/69470/22117/17283/67313/20525/11910/20732/13860/242700/13710/12808/66878/67080/57915/15368/15277/18671/319742/26944/67064/54391/71946/212943/64898/544696/14701/18845/26941/18753/77975/26367/56722/14063/226999/67379/12452/67855/12709/56398/71764/12010/23945/226777/224762/545902/18442/16477/22234/22339/12724/50785/239759/22354/11832/71839/55948/243771/240672/94212/13143/67111/216558/14284/72269/11430/22337/320878/54484/433323/50772/231507/18605/74194/17287/11307/69181/56501/106759/71801/13636/24127/11676/15486/56295/20671/17119/21416/17859/50528/56434/112407/78908/230088/269774/60599/11853/170761/12575/20532/230661/269181/78004/13113/14544/18452/21784/214531/11758/236643/13521/102857/58185/24052/244650/66270/22351/12156/53945/224796/215335/20393/16790/71584/271844/246730/230163/13034/26357/213522/57319/80287/246788/11535/23960/20276/53376/74338/12351/320311/20510
